# Second test
 73.10882422  91.31863205
 73.11668455  92.35488035
 73.12486623  93.39392543
 73.13337181  94.43588496
 73.14220391  95.48087807
 73.15136527  96.52902543
 73.16085870  97.58044927
 73.17068712  98.63527343
 73.18085351  99.69362342
 73.19136095 100.75562643
 73.20221263 101.82141141
 73.21341679 102.89111390
 73.22496758 103.96485782
 73.23687270 105.04278154
 73.24913563 106.12502134
 73.26175993 107.21171537
 73.27474920 108.30300370
 73.28810711 109.39902832
 73.30183737 110.49993309
 73.31594374 111.60586381
 73.33043001 112.71696815
 73.34529999 113.83339562
 73.36055750 114.95529753
 73.37620636 116.08282695
 73.39225040 117.21613863
 73.40869339 118.35538886
 73.42553908 119.50073543
 73.44279115 120.65233745
 73.46045321 121.81035518
 73.47852879 122.97494988
 73.49702127 124.14628353
 73.51593393 125.32451862
 73.53526995 126.50981776
 73.55503245 127.70234313
 73.57522400 128.90225543
 73.59583708 130.10972561
 73.61688558 131.32489575
 74.77293224  -5.13192955
 74.74784676  -3.88919928
 74.72324601  -2.65469767
 74.69912756  -1.42827536
 74.67549567  -0.20977882
 74.65234511   1.00094828
 74.62967515   2.20406450
 74.60748171   3.39972950
 74.58576470   4.58810650
 74.56451890   5.76935598
 74.54374226   6.94364135
 74.52343119   8.11112483
 74.50358191   9.27196845
 74.48419058  10.42633364
 74.46525327  11.57438094
 74.44676596  12.71626984
 74.42872458  13.85215856
 74.41112855  14.98220583
 74.39396695  16.10656354
 74.37723861  17.22538691
 74.36093929  18.33882790
 74.34506473  19.44703670
 74.32961072  20.55016170
 74.31457307  21.64834939
 74.29994762  22.74174441
 74.28573029  23.83048947
 74.27191703  24.91472541
 74.25850388  25.99459114
 74.24548694  27.07022371
 74.23286005  28.14175557
 74.22062453  29.20932562
 74.20877397  30.27306245
 74.19730481  31.33309576
 74.18621357  32.38955348
 74.17549686  33.44256184
 74.16515142  34.49224537
 74.15517407  35.53872701
 74.14556172  36.58212809
 74.13631139  37.62256842
 74.12742023  38.66016629
 74.11888545  39.69503860
 74.11070440  40.72730082
 74.10287451  41.75706710
 74.09539332  42.78445033
 74.08825848  43.80956213
 74.08146776  44.83251296
 74.07501903  45.85341218
 74.06891027  46.87236808
 74.06314010  47.88948821
 74.05770514  48.90487837
 74.05260471  49.91864410
 74.04783716  50.93088994
 74.04340097  51.94171963
 74.03929473  52.95123618
 74.03551712  53.95954189
 74.03206694  54.96673842
 74.02894308  55.97292686
 74.02614454  56.97820778
 74.02367022  57.98268151
 74.02152014  58.98644594
 74.01969305  59.98960318
 74.01818751  60.99224993
 74.01700400  61.99448555
 74.01614262  62.99641078
 74.01560231  63.99812014
 74.01538305  64.99971347
 74.01548478  66.00128885
 74.01590755  67.00294436
 74.01665149  68.00477815
 74.01771683  69.00688846
 74.01910392  70.00937367
 74.02081318  71.01233236
 74.02284512  72.01586336
 74.02520035  73.02006575
 74.02787966  74.02503876
 74.03088493  75.03088277
 74.03421525  76.03769776
 74.03787312  77.04558543
 74.04185885  78.05464660
 74.04617395  79.06498325
 74.05081985  80.07669813
 74.05579804  81.08989471
 74.06111013  82.10467722
 74.06675781  83.12115070
 74.07274109  84.13942190
 74.07906511  85.15959668
 74.08573034  86.18178323
 74.09273886  87.20609051
 74.10009288  88.23262857
 74.10779472  89.26150863
 74.11584680  90.29284309
 74.12425164  91.32674563
 74.13301188  92.36333123
 74.14213023  93.40271624
 74.15160954  94.44501844
 74.16145273  95.49035706
 74.17166286  96.53885285
 74.18224305  97.59062816
 74.19319654  98.64580690
 74.20452667  99.70451468
 74.21623686 100.76687878
 74.22833065 101.83302826
 74.24081656 102.90309853
 74.25368927 103.97721393
 74.26695680 105.05551276
 74.28062303 106.13813136
 74.29469188 107.22520797
 74.30916739 108.31688271
 74.32405362 109.41329761
 74.33935470 110.51459661
 74.35507480 111.62092552
 74.37121814 112.73243206
 74.38778893 113.84926574
 74.40479144 114.97157790
 74.42222990 116.09952159
 74.44010854 117.23325152
 74.45843156 118.37292399
 74.47720312 119.51869669
 74.49642728 120.67072867
 74.51610806 121.82918010
 74.53624932 122.99421208
 74.55685484 124.16598646
 74.57792822 125.34466552
 74.59947297 126.53041160
 74.62149253 127.72338646
 74.64398856 128.92375083
 74.66695829 130.13167706
 74.69040708 131.34730377
 75.85606690  -5.15846365
 75.82840924  -3.91522678
 75.80128521  -2.68021818
 75.77469090  -1.45328930
 75.74863439  -0.23428727
 75.72310752   0.97694359
 75.69810902   2.18056156
 75.67363736   3.37672618
 75.64968855   4.56559792
 75.62625993   5.74734147
 75.60334769   6.92211611
 75.58094864   8.09008532
 75.55905862   9.25141082
 75.53767336  10.40625385
 75.51678853  11.55477482
 75.49639971  12.69713312
 75.47650240  13.83348690
 75.45709205  14.96399294
 75.43816406  16.08880651
 75.41971711  17.20808329
 75.40174016  18.32197153
 75.38423154  19.43062315
 75.36718661  20.53418657
 75.35060078  21.63280831
 75.33446948  22.72663307
 75.31878821  23.81580363
 75.30355253  24.90046086
 75.28875807  25.98074378
 75.27439809  27.05678688
 75.26047362  28.12873074
 75.24697775  29.19670605
 75.23390646  30.26084437
 75.22125581  31.32127548
 75.20902197  32.37812743
 75.19720123  33.43152653
 75.18578996  34.48159744
 75.17478468  35.52846317
 75.16418198  36.57224518
 75.15397858  37.61306336
 75.14417133  38.65103614
 75.13475717  39.68628051
 75.12573315  40.71891204
 75.11709646  41.74904502
 75.10884439  42.77679241
 75.10097435  43.80226597
 75.09348387  44.82557626
 75.08637060  45.84683275
 75.07963232  46.86614382
 75.07326689  47.88361691
 75.06727254  48.89935867
 75.06164650  49.91347403
 75.05638764  50.92606785
 75.05149429  51.93724400
 75.04696488  52.94710558
 75.04279796  53.95575500
 75.03899222  54.96329405
 75.03554642  55.96982391
 75.03245943  56.97544532
 75.02973035  57.98025720
 75.02735863  58.98436187
 75.02534268  59.98785687
 75.02368218  60.99084104
 75.02237715  61.99341570
 75.02142681  62.99567609
 75.02083077  63.99772205
 75.02058888  64.99965182
 75.02070108  66.00156360
 75.02116741  67.00355561
 75.02198802  68.00572609
 75.02316316  69.00817338
 75.02469321  70.01099598
 75.02657865  71.01429258
 75.02882006  72.01816212
 75.03141813  73.02270382
 75.03437363  74.02801725
 75.03768758  75.03420214
 75.04136204  76.04135943
 75.04539625  77.04958977
 75.04979304  78.05899544
 75.05455292  79.06967808
 75.05967761  80.08174042
 75.06516881  81.09528603
 75.07102830  82.11041927
 75.07725795  83.12724530
 75.08385798  84.14587097
 75.09083368  85.16640224
 75.09818573  86.18894743
 75.10591644  87.21361560
 75.11402825  88.24051694
 75.12252370  89.26976275
 75.13140546  90.30146555
 75.14067631  91.33573914
 75.15033916  92.37269859
 75.16039700  93.41246038
 75.17085296  94.45514238
 75.18171028  95.50086394
 75.19297231  96.54974592
 75.20464249  97.60191075
 75.21672439  98.65748248
 75.22922170  99.71658680
 75.24213817 100.77935111
 75.25547771 101.84590453
 75.26924912 102.91638242
 75.28344759 103.99090950
 75.29808147 105.06962403
 75.31315501 106.15266242
 75.32867255 107.24016298
 75.34463850 108.33226590
 75.36105735 109.42911328
 75.37793363 110.53084910
 75.39527193 111.63761923
 75.41307687 112.74957139
 75.43135311 113.86685514
 75.45010530 114.98962181
 75.46933811 116.11802445
 75.48905617 117.25221775
 75.50926409 118.39235793
 75.52996642 119.53860266
 75.55116763 120.69111088
 75.57287209 121.85004263
 75.59508405 123.01555890
 75.61780761 124.18782134
 75.64104673 125.36699200
 75.66480523 126.55323290
 75.68908675 127.74670529
 75.71389113 128.94757145
 75.73923179 130.15599439
 75.76507773 131.37213324
 76.94048539  -5.18758711
 76.91025074  -3.94379540
 76.88059848  -2.70823133
 76.85152827  -1.48074717
 76.82303640  -0.26119124
 76.79512825   0.95059197
 76.76779662   2.15475987
 76.74103958   3.35147212
 76.71485465   4.54088889
 76.68923747   5.72317164
 76.66418470   6.89848385
 76.63969201   8.06698578
 76.61575565   9.22883990
 76.59237096  10.38420718
 76.56953317  11.53324788
 76.54723746  12.67612126
 76.52547892  13.81298538
 76.50425261  14.94399695
 76.48355350  16.06931122
 76.46337655  17.18908183
 76.44371671  18.30346078
 76.42456892  19.41259828
 76.40592814  20.51664279
 76.38778935  21.61574089
 76.37014758  22.71003733
 76.35299792  23.79967494
 76.33633552  24.88479469
 76.32015560  25.96553565
 76.30445347  27.04203499
 76.28922452  28.11442805
 76.27446426  29.18284832
 76.26016829  30.24742746
 76.24633232  31.30829536
 76.23295217  32.36558017
 76.22002378  33.41940832
 76.20754320  34.46990457
 76.19550660  35.51719206
 76.18391029  36.56139234
 76.17275067  37.60262544
 76.16202429  38.64100989
 76.15172781  39.67666281
 76.14185803  40.70969989
 76.13241186  41.74023553
 76.12338633  42.76838281
 76.11477863  43.79425362
 76.10658604  44.81795865
 76.09880601  45.83960745
 76.09143610  46.85930856
 76.08447398  47.87716953
 76.07791773  48.89329714
 76.07176432  49.90779643
 76.06601250  50.92077239
 76.06066044  51.93232899
 76.05570643  52.94256946
 76.05114890  53.95159634
 76.04698639  54.95951153
 76.04321756  55.96641635
 76.03984096  56.97241186
 76.03685655  57.97759679
 76.03426203  58.98207314
 76.03205709  59.98593907
 76.03024113  60.98929557
 76.02881380  61.99223904
 76.02777430  62.99486933
 76.02712235  63.99728490
 76.02685777  64.99958413
 76.02698048  66.00186535
 76.02749052  67.00422689
 76.02838805  68.00676711
 76.02967336  69.00958447
 76.03134686  70.01277758
 76.03340906  71.01644526
 76.03586062  72.02068657
 76.03870230  73.02560085
 76.04193498  74.03128782
 76.04555964  75.03784754
 76.04957753  76.04538035
 76.05399092  77.05398782
 76.05879919  78.06377130
 76.06400558  79.07483372
 76.06961076  80.08727763
 76.07561673  81.10120655
 76.08202548  82.11672495
 76.08883905  83.13393814
 76.09605790  84.15295312
 76.10368747  85.17387586
 76.11172866  86.19681487
 76.12018398  87.22187936
 76.12905609  88.24917960
 76.13834780  89.27882705
 76.14806200  90.31093433
 76.15820175  91.34561535
 76.16877020  92.38298533
 76.17977064  93.42316084
 76.19120648  94.46625989
 76.20308126  95.51240193
 76.21539863  96.56170796
 76.22816236  97.61430051
 76.24137635  98.67030374
 76.25504462  99.72984345
 76.26917128 100.79304715
 76.28376057 101.86004409
 76.29882161 102.93096953
 76.31435007 104.00594861
 76.33035462 105.08511952
 76.34683991 106.16861877
 76.36381066 107.25658476
 76.38127170 108.34915774
 76.39922790 109.44647988
 76.41768420 110.54869521
 76.43664561 111.65594965
 76.45611717 112.76839096
 76.47610392 113.88616870
 76.49661095 115.00943422
 76.51764333 116.13834055
 76.53920609 117.27304235
 76.56130425 118.41369581
 76.58394275 119.56045849
 76.60712643 120.71348925
 76.63086004 121.87294801
 76.65514818 123.03899557
 76.67999528 124.21179340
 76.70540564 125.39150325
 76.73138336 126.57828680
 76.75793209 127.77230476
 76.78504965 128.97372340
 76.81274293 130.18269779
 76.84101573 131.39938895
 78.02630790  -5.21930453
 77.99349107  -3.97490998
 77.96130526  -2.73874220
 77.92975013  -1.51065450
 77.89882473  -0.29049587
 77.86852523   0.92188784
 77.83885500   2.12665413
 77.80980726   3.32396167
 77.78137945   4.51397098
 77.75356812   5.69684258
 77.72636860   6.87273812
 77.69977686   8.04182065
 77.67378810   9.20425008
 77.64839792  10.36018803
 77.62360123  11.50979454
 77.59939276  12.65322872
 77.57576721  13.79064851
 77.55271921  14.92221058
 77.53024335  16.04807009
 77.50833418  17.16838069
 77.48698624  18.28329434
 77.46619405  19.39296129
 77.44595219  20.49753001
 77.42625522  21.59714713
 77.40709778  22.69195745
 77.38847456  23.78210388
 77.37038031  24.86772745
 77.35280987  25.94896731
 77.33575816  27.02596076
 77.31922021  28.09884320
 77.30319115  29.16774825
 77.28766620  30.23280766
 77.27264073  31.29415146
 77.25811020  32.35190789
 77.24407022  33.40620350
 77.23051651  34.45716319
 77.21744491  35.50491020
 77.20485141  36.54956623
 77.19273212  37.59125142
 77.18108330  38.63008444
 77.16990132  39.66618251
 77.15918271  40.69966148
 77.14892411  41.73063587
 77.13912231  42.75921891
 77.12977425  43.78552258
 77.12087700  44.80965772
 77.11242777  45.83173403
 77.10442392  46.85186016
 77.09686294  47.87014380
 77.08974266  48.88669187
 77.08305995  49.90160952
 77.07681336  50.91500188
 77.07100092  51.92697306
 77.06562076  52.93762642
 77.06067117  53.94706461
 77.05615058  54.95538968
 77.05205747  55.96270316
 77.04839089  56.96910497
 77.04514928  57.97469711
 77.04233157  58.97957896
 77.03993673  59.98385060
 77.03796489  60.98760991
 77.03641467  61.99095688
 77.03528570  62.99399023
 77.03457765  63.99680855
 77.03429029  64.99951039
 77.03442355  66.00219419
 77.03497746  67.00495841
 77.03595221  68.00790154
 77.03734809  69.01112217
 77.03916555  70.01471905
 77.04140517  71.01879110
 77.04406765  72.02343752
 77.04715382  73.02875779
 77.05066466  74.03485176
 77.05460124  75.04181967
 77.05896477  76.04976217
 77.06375679  77.05878023
 77.06897979  78.06897620
 77.07463328  79.08045203
 77.08072094  80.09331149
 77.08724367  81.10765810
 77.09420371  82.12359623
 77.10160337  83.14123129
 77.10944501  84.16066960
 77.11772915  85.18201987
 77.12646197  86.20538802
 77.13564454  87.23088435
 77.14527974  88.25861927
 77.15537060  89.28870435
 77.16592026  90.32125236
 77.17693205  91.35637733
 77.18840937  92.39419462
 77.20035580  93.43482093
 77.21277504  94.47837438
 77.22567092  95.52497458
 77.23904740  96.57474263
 77.25290858  97.62780119
 77.26725868  98.68427455
 77.28210204  99.74428862
 77.29744314 100.80797105
 77.31328656 101.87545116
 77.32963702 102.94686009
 77.34650479 104.02233570
 77.36388474 105.10200379
 77.38178662 106.18600509
 77.40021554 107.27447808
 77.41917671 108.36756310
 77.43867542 109.46540238
 77.45871701 110.56814001
 77.47930689 111.67592195
 77.50045050 112.78889599
 77.52215330 113.90721173
 77.54442078 115.03102051
 77.56725842 116.16047535
 77.59067165 117.29573087
 77.61466586 118.43694319
 77.63924639 119.58426981
 77.66441846 120.73786946
 77.69018715 121.89790191
 77.71655742 123.06452779
 77.74353404 124.23790831
 77.77112159 125.41820495
 77.79932446 126.60557891
 77.82814580 127.80019068
 77.85757747 129.00221102
 77.88764490 130.21178073
 77.91833975 131.42907618
 79.11365164  -5.25363066
 79.07825045  -4.00857569
 79.04352537  -2.77175622
 79.00947946  -1.54301679
 78.97611179  -0.32220737
 78.94341679   0.89082528
 78.91140210   2.09623820
 78.88005776   3.29418930
 78.84938095   4.48483843
 78.81936848   5.66834656
 78.79001606   6.84487428
 78.76131863   8.01458293
 78.73327150   9.17763536
 78.70586942  10.33419038
 78.67910734  11.48440877
 78.65297975  12.62844951
 78.62748091  13.76647038
 78.60260505  14.89862795
 78.57834634  16.02507734
 78.55469893  17.14597216
 78.53165697  18.26146435
 78.50921458  19.37170419
 78.48736592  20.47684015
 78.46610517  21.57701894
 78.44542657  22.67238538
 78.42532440  23.76308247
 78.40579304  24.84925131
 78.38682693  25.93103116
 78.36842062  27.00855939
 78.35056876  28.08197153
 78.33326610  29.15140129
 78.31650752  30.21698057
 78.30028802  31.27883948
 78.28460272  32.33710641
 78.26944688  33.39190804
 78.25481589  34.44336938
 78.24070528  35.49161384
 78.22711073  36.53676321
 78.21402805  37.57893779
 78.20145318  38.61825639
 78.18938223  39.65483637
 78.17781146  40.68879371
 78.16673724  41.72024307
 78.15615612  42.74929783
 78.14606479  43.77607011
 78.13646009  44.80067089
 78.12733902  45.82321001
 78.11869874  46.84379627
 78.11053710  47.86253775
 78.10284991  48.87954078
 78.09563581  49.89491135
 78.08889250  50.90875452
 78.08261784  51.92117452
 78.07680984  52.93227487
 78.07146664  53.94215837
 78.06658651  54.95092723
 78.06216791  55.95868197
 78.05820988  56.96552598
 78.05471015  57.97155812
 78.05166805  58.97687778
 78.04908342  59.98158823
 78.04695458  60.98578501
 78.04528102  61.98956879
 78.04406224  62.99303848
 78.04329786  63.99629286
 78.04298764  64.99943057
 78.04313148  66.00255022
 78.04372944  67.00575040
 78.04478170  68.00912975
 78.04628860  69.01278698
 78.04825061  70.01682099
 78.05066835  71.02133083
 78.05354259  72.02641584
 78.05687422  73.03217565
 78.06066431  74.03871025
 78.06491402  75.04612003
 78.06962467  76.05450581
 78.07479773  77.06396889
 78.08043506  78.07461096
 78.08653937  79.08653530
 78.09311027  80.09984425
 78.10015199  81.11464272
 78.10766564  82.13103522
 78.11565375  83.14912703
 78.12411894  84.16902455
 78.13306197  85.19083683
 78.14248917  86.21466956
 78.15240185  87.24063338
 78.16280314  88.26883887
 78.17369628  89.29939772
 78.18508469  90.33242284
 78.19697191  91.36802842
 78.20936166  92.40632993
 78.22225777  93.44744423
 78.23566422  94.49148959
 78.24958515  95.53858573
 78.26402484  96.58885390
 78.27898768  97.64241690
 78.29447823  98.69939914
 78.31050117  99.75992668
 78.32706132 100.82412726
 78.34416362 101.89213036
 78.36181314 102.96406721
 78.38002047 104.04007562
 78.39878094 105.12028181
 78.41810465 106.20482646
 78.43799709 107.29384815
 78.45846388 108.38748729
 78.47951068 109.48588618
